0	1214	0
1	1108	91
2	1002	197
3	881	318
4	755	444
5	634	565
6	503	696
7	390	809
8	252	947
9	232	967
10	219	980
11	204	995
12	204	995
13	185	1014
14	158	1041
15	140	1059
16	112	1087
17	112	1087
18	86	1113
19	73	1126
20	51	1148
21	51	1148
22	25	1174
23	0	1199
24	0	1199
25	0	1199
26	0	1199
27	0	1199
28	0	1199
